gfx,cu_num,M,N,K,q_dtype_w,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx942,80,256,6144,1536,torch.float8_e4m3fnuz,ck,86,0,21.3925,a8w8_bpreshuffle_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,225.87,606.57,0.0
gfx942,80,256,6144,2048,torch.float8_e4m3fnuz,ck,128,0,25.2544,a8w8_bpreshuffle_256x64x192x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,255.1,643.57,0.0
gfx942,80,384,6144,1536,torch.float8_e4m3fnuz,ck,70,0,27.0949,a8w8_bpreshuffle_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,267.5,544.22,0.0
gfx942,80,384,6144,2048,torch.float8_e4m3fnuz,ck,70,0,31.8749,a8w8_bpreshuffle_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,303.18,567.47,0.0
gfx942,80,512,6144,2048,torch.float8_e4m3fnuz,ck,85,0,41.1373,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,313.22,484.3,0.0
gfx942,80,768,6144,1536,torch.float8_e4m3fnuz,ck,93,0,46.3911,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,312.46,432.28,0.0
gfx942,80,768,6144,2048,torch.float8_e4m3fnuz,ck,93,0,55.3332,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,349.29,426.38,0.0
gfx942,80,1024,6144,2048,torch.float8_e4m3fnuz,ck,0,0,72.1268,a8w8_bpreshuffle_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,357.28,377.99,0.0
gfx942,80,1536,6144,1536,torch.float8_e4m3fnuz,cktile,54,0,82.4849,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_64x192x128_1x4x1_16x16x64_default,351.47,371.84,0.0
gfx942,80,1536,6144,2048,torch.float8_e4m3fnuz,cktile,54,0,99.0178,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_64x192x128_1x4x1_16x16x64_default,390.38,349.46,0.0
gfx942,80,2048,6144,1536,torch.float8_e4m3fnuz,ck,93,0,107.9766,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,357.99,349.6,0.0
gfx942,80,2048,6144,2048,torch.float8_e4m3fnuz,cktile,48,0,131.1212,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_64x256x128_1x4x1_16x16x64_default,393.07,319.88,0.0
gfx942,80,3072,6144,1536,torch.float8_e4m3fnuz,cktile,48,0,151.2664,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_64x256x128_1x4x1_16x16x64_default,383.31,343.13,0.0
gfx942,80,3072,6144,2048,torch.float8_e4m3fnuz,cktile,48,0,185.4206,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_64x256x128_1x4x1_16x16x64_default,416.94,305.38,0.0
gfx942,80,4096,6144,1536,torch.float8_e4m3fnuz,cktile,48,0,197.0198,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_64x256x128_1x4x1_16x16x64_default,392.39,335.3,0.0
gfx942,80,4096,6144,2048,torch.float8_e4m3fnuz,ck,68,0,239.3494,a8w8_bpreshuffle_256x128x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,430.66,297.9,0.0
gfx942,80,8192,6144,1536,torch.float8_e4m3fnuz,cktile,48,0,376.6401,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_64x256x128_1x4x1_16x16x64_default,410.52,325.73,0.0
gfx942,80,8192,6144,2048,torch.float8_e4m3fnuz,cktile,48,0,471.813,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_64x256x128_1x4x1_16x16x64_default,436.95,275.58,0.0
gfx942,80,16384,6144,1536,torch.float8_e4m3fnuz,cktile,165,0,747.4159,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x3_128x128x64_1x4x1_16x16x64_default,413.74,315.66,0.0
gfx942,80,16384,6144,2048,torch.float8_e4m3fnuz,cktile,48,0,913.9696,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_64x256x128_1x4x1_16x16x64_default,451.13,270.76,0.0
gfx942,80,32768,6144,1536,torch.float8_e4m3fnuz,cktile,41,0,1465.8982,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_128x128x64_1x4x1_16x16x64_default,421.91,315.45,0.0
gfx942,80,32768,6144,2048,torch.float8_e4m3fnuz,cktile,48,0,1852.0319,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_64x256x128_1x4x1_16x16x64_default,445.26,260.44,0.0
