gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,32,4096,512,ck,7,1,3.352,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,40.04,0.70874,0.0
gfx950,256,32,4096,3072,asm,5,6,9.3323,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,86.29,1.38694,0.0001
gfx950,256,48,4096,512,ck,7,2,3.4163,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,58.93,0.73616,0.0
gfx950,256,48,4096,3072,asm,13,6,9.3261,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,129.52,1.40719,0.0002
gfx950,256,64,4096,512,ck,7,0,3.5282,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,76.08,0.75228,0.0
gfx950,256,64,4096,3072,ck,12,0,9.8624,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,163.31,1.34894,0.0
gfx950,256,80,4096,512,ck,7,1,3.9461,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,85.03,0.70791,0.0
gfx950,256,80,4096,3072,asm,11,4,10.0921,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,199.49,1.3361,0.0001
gfx950,256,96,4096,512,ck,7,1,3.9483,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,101.98,0.74278,0.0
gfx950,256,96,4096,3072,ck,12,0,9.741,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,248.02,1.40276,0.0
gfx950,256,112,4096,512,ck,6,1,4.0039,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,117.33,0.76725,0.0
gfx950,256,112,4096,3072,ck,7,0,10.2261,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,275.63,1.35384,0.0
gfx950,256,128,4096,512,ck,7,0,3.933,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,136.5,0.81649,0.0
gfx950,256,128,4096,3072,ck,12,1,9.764,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,329.91,1.43637,0.0
gfx950,256,144,4096,512,ck,7,1,4.6145,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,130.89,0.72609,0.0
gfx950,256,144,4096,3072,ck,17,0,11.6095,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,312.15,1.22356,0.0
gfx950,256,160,4096,512,ck,7,0,4.7158,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,142.31,0.74002,0.0
gfx950,256,160,4096,3072,ck,17,0,11.648,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,345.68,1.23499,0.0
gfx950,256,176,4096,512,ck,7,1,4.6429,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,158.99,0.78164,0.0
gfx950,256,176,4096,3072,ck,17,1,11.723,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,377.82,1.24246,0.0
gfx950,256,192,4096,512,ck,7,0,4.6761,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,172.22,0.80587,0.0
gfx950,256,192,4096,3072,ck,17,0,11.4303,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,422.72,1.29004,0.0
gfx950,256,208,4096,512,ck,11,2,4.762,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,183.2,0.82058,0.0
gfx950,256,208,4096,3072,ck,17,2,11.7962,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,443.74,1.26531,0.0
gfx950,256,224,4096,512,ck,11,2,4.8073,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,195.44,0.84181,0.0
gfx950,256,224,4096,3072,ck,17,3,11.8189,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,476.96,1.27813,0.0
gfx950,256,240,4096,512,ck,11,1,4.7521,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,211.83,0.8809,0.0
gfx950,256,240,4096,3072,ck,17,1,11.8801,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,508.4,1.28671,0.0
gfx950,256,256,4096,512,ck,11,2,4.7337,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,226.83,0.91374,0.0
gfx950,256,256,4096,3072,ck,17,2,11.5786,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,556.41,1.33578,0.0
gfx950,256,288,4096,512,ck,12,2,5.7243,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,211.02,0.80427,0.0
gfx950,256,288,4096,3072,asm,8,1,14.4923,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,500.11,1.09209,0.0
gfx950,256,320,4096,512,ck,12,3,5.7755,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,232.39,0.84537,0.0
gfx950,256,320,4096,3072,asm,8,1,14.6266,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,550.58,1.10671,0.0
gfx950,256,352,4096,512,ck,12,0,5.8203,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,253.66,0.88672,0.0
gfx950,256,352,4096,3072,asm,8,1,14.722,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,601.71,1.12402,0.0
gfx950,256,384,4096,512,ck,12,0,5.8685,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,274.45,0.9269,0.0
gfx950,256,384,4096,3072,asm,8,1,14.8001,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,652.95,1.14244,0.0
gfx950,256,416,4096,512,ck,7,0,6.0603,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,287.91,0.94352,0.0
gfx950,256,416,4096,3072,asm,16,1,15.6767,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,667.81,1.10155,0.0
gfx950,256,448,4096,512,ck,15,0,6.0223,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,312.02,0.99572,0.0001
gfx950,256,448,4096,3072,asm,16,1,15.7201,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,717.19,1.12144,0.0
gfx950,256,480,4096,512,ck,15,1,6.0166,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,334.62,1.04296,0.0122
gfx950,256,480,4096,3072,asm,16,1,15.7477,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,767.07,1.14237,0.0
gfx950,256,512,4096,512,ck,9,2,6.0597,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,354.39,1.08151,0.0
gfx950,256,512,4096,3072,asm,16,1,15.937,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,808.49,1.15141,0.0
gfx950,256,544,4096,512,ck,11,2,6.3309,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,360.41,1.07917,0.0
gfx950,256,544,4096,3072,asm,24,1,17.1008,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,800.56,1.09413,0.0
gfx950,256,576,4096,512,ck,9,3,6.3106,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,382.84,1.12678,0.0
gfx950,256,576,4096,3072,asm,24,1,17.4405,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,831.14,1.09349,0.0
gfx950,256,608,4096,512,ck,9,3,6.3107,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,404.1,1.1709,0.0
gfx950,256,608,4096,3072,asm,24,1,17.2655,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,886.21,1.12545,0.0
gfx950,256,640,4096,512,ck,12,1,6.5354,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,410.74,1.17326,0.0
gfx950,256,640,4096,3072,asm,24,1,17.8108,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,904.29,1.11123,0.0
gfx950,256,672,4096,512,ck,9,2,6.5833,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,428.14,1.20703,0.0
gfx950,256,672,4096,3072,asm,32,1,19.4713,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,868.53,1.03498,0.0
gfx950,256,704,4096,512,ck,11,2,6.711,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,439.99,1.22557,0.0
gfx950,256,704,4096,3072,asm,32,1,19.1316,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,926.05,1.07219,0.0
gfx950,256,736,4096,512,ck,11,2,7.0987,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,434.87,1.19787,0.0
gfx950,256,736,4096,3072,asm,32,1,19.2547,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,961.95,1.08406,0.0
gfx950,256,768,4096,512,ck,9,0,6.8799,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,468.21,1.27645,0.0
gfx950,256,768,4096,3072,asm,32,1,19.3192,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,1000.42,1.0991,0.0
gfx950,256,800,4096,512,ck,9,3,8.1419,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,412.12,1.11281,0.0
gfx950,256,800,4096,3072,asm,40,1,23.1091,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,871.2,0.93444,0.0
gfx950,256,832,4096,512,ck,16,0,8.2291,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,424.06,1.13486,0.0
gfx950,256,832,4096,3072,ck,14,2,22.6787,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,923.24,0.96807,0.0001
gfx950,256,864,4096,512,ck,14,2,8.1323,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,445.62,1.18262,0.0
gfx950,256,864,4096,3072,ck,14,3,23.4387,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,927.67,0.95206,0.0001
gfx950,256,896,4096,512,ck,12,1,8.2695,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,454.45,1.19668,0.0
gfx950,256,896,4096,3072,ck,14,1,23.3659,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,965.02,0.97045,0.0001
gfx950,256,928,4096,512,ck,16,2,8.5579,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,454.82,1.1889,0.0
gfx950,256,928,4096,3072,asm,40,1,23.5093,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,993.39,0.97986,0.0
gfx950,256,960,4096,512,ck,16,1,8.4661,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,475.61,1.23469,0.0
gfx950,256,960,4096,3072,ck,14,3,23.7112,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1018.89,0.98672,0.0001
gfx950,256,992,4096,512,ck,16,2,8.7551,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,475.24,1.22574,0.0
gfx950,256,992,4096,3072,asm,40,1,23.5538,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,1059.89,1.00862,0.0
gfx950,256,1024,4096,512,ck,16,3,8.7835,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,488.98,1.25349,0.0
gfx950,256,1024,4096,3072,asm,40,1,23.8252,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,1081.62,1.01226,0.0
gfx950,256,1088,4096,512,ck,11,3,10.1949,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,447.62,1.1346,0.0
gfx950,256,1088,4096,3072,ck,14,1,29.8181,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,918.25,0.83299,0.0002
gfx950,256,1152,4096,512,ck,11,1,10.1493,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,476.08,1.19458,0.0
gfx950,256,1152,4096,3072,ck,14,2,29.8302,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,971.87,0.85682,0.0002
gfx950,256,1216,4096,512,ck,9,0,10.3706,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,491.8,1.2228,0.0
gfx950,256,1216,4096,3072,ck,14,2,29.9089,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1023.16,0.87867,0.0001
gfx950,256,1280,4096,512,ck,11,1,10.1941,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,526.65,1.29862,0.0
gfx950,256,1280,4096,3072,ck,14,0,30.2437,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1065.09,0.89278,0.0002
gfx950,256,1344,4096,512,ck,11,3,10.9237,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,516.05,1.26288,0.0
gfx950,256,1344,4096,3072,ck,14,0,31.1831,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1084.65,0.889,0.0001
gfx950,256,1408,4096,512,ck,14,3,11.0822,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,532.89,1.29508,0.0001
gfx950,256,1408,4096,3072,ck,14,1,31.7025,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1117.69,0.89717,0.0002
gfx950,256,1472,4096,512,ck,14,1,11.2016,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,551.17,1.33101,0.0001
gfx950,256,1472,4096,3072,ck,14,1,31.8961,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1161.4,0.91433,0.0002
gfx950,256,1536,4096,512,ck,14,3,11.3212,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,569.06,1.36615,0.0002
gfx950,256,1536,4096,3072,ck,13,1,32.3752,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1193.96,0.92307,0.0
gfx950,256,1600,4096,512,ck,11,1,12.1644,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,551.68,1.31725,0.0
gfx950,256,1600,4096,3072,ck,13,3,33.1053,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1216.28,0.92448,0.0
gfx950,256,1664,4096,512,ck,11,1,12.2937,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,567.72,1.34871,0.0
gfx950,256,1664,4096,3072,ck,13,3,33.6312,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1245.15,0.93146,0.0
gfx950,256,1728,4096,512,ck,11,1,12.4573,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,581.81,1.37571,0.0
gfx950,256,1728,4096,3072,ck,13,3,33.2495,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1307.89,0.96384,0.0
gfx950,256,1792,4096,512,ck,11,3,12.5727,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,597.82,1.40739,0.0
gfx950,256,1792,4096,3072,ck,13,3,33.6704,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1339.37,0.9732,0.0
gfx950,256,1856,4096,512,ck,11,0,13.3033,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,585.17,1.37197,0.0
gfx950,256,1856,4096,3072,ck,13,2,35.6071,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1311.75,0.94051,0.0
gfx950,256,1920,4096,512,ck,11,3,13.6155,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,591.46,1.38143,0.0
gfx950,256,1920,4096,3072,ck,13,3,37.0853,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1302.9,0.92246,0.0
gfx950,256,1984,4096,512,ck,16,0,13.8619,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,600.31,1.39706,0.0
gfx950,256,1984,4096,3072,ck,13,3,38.9825,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1280.81,0.89606,0.0
gfx950,256,2048,4096,512,ck,9,2,14.4383,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,594.94,1.37987,0.0
gfx950,256,2048,4096,3072,ck,13,1,39.4437,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1306.66,0.90386,0.0
gfx950,256,4096,4096,512,ck,16,3,23.585,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,728.42,1.60054,0.0
gfx950,256,4096,4096,3072,ck,13,2,71.402,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1443.65,0.82239,0.0
gfx950,256,8192,4096,512,ck,16,1,41.9105,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,819.84,1.75136,0.0
gfx950,256,8192,4096,3072,ck,13,2,132.4593,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1556.39,0.79162,0.0
gfx950,256,16384,4096,512,ck,16,2,78.2029,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,878.73,1.85036,0.0
gfx950,256,16384,4096,3072,ck,13,3,248.0474,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1662.25,0.79474,0.0
gfx950,256,32768,4096,512,ck,16,2,143.2204,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,959.63,2.00607,0.0
gfx950,256,32768,4096,3072,ck,13,3,481.3425,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1713.2,0.79295,0.0
gfx950,256,16,4608,7168,asm,22,7,10.2718,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,102.9,3.24113,0.0059
gfx950,256,32,4608,7168,asm,29,6,11.6205,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,181.91,2.88752,0.004
gfx950,256,48,4608,7168,asm,13,6,13.7652,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,230.36,2.45667,0.0037
gfx950,256,64,4608,7168,asm,29,6,12.857,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,328.84,2.6506,0.0036
gfx950,256,80,4608,7168,asm,37,6,14.7725,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,357.75,2.32465,0.0047
gfx950,256,96,4608,7168,asm,37,6,15.4561,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,410.31,2.23879,0.0039
gfx950,256,112,4608,7168,asm,18,3,17.8925,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,413.51,1.94859,0.0004
gfx950,256,128,4608,7168,asm,18,3,18.0058,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,469.61,1.95089,0.0004
gfx950,256,144,4608,7168,asm,26,3,20.2285,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,470.26,1.74948,0.0004
gfx950,256,160,4608,7168,asm,26,3,20.8025,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,508.09,1.71381,0.0004
gfx950,256,176,4608,7168,asm,34,3,21.847,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,532.18,1.64387,0.0004
gfx950,256,192,4608,7168,ck,17,3,21.9076,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,578.96,1.65129,0.0
gfx950,256,208,4608,7168,asm,42,3,23.3806,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,587.69,1.55847,0.0004
gfx950,256,224,4608,7168,ck,11,3,23.044,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,642.14,1.59261,0.0
gfx950,256,240,4608,7168,asm,25,2,25.8285,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,613.84,1.43107,0.0
